orig.ident	nCount_Spatial	nFeature_Spatial	ident	in_tissue	row	col	imagerow	imagecol	cluster.init	spatial.cluster	TransformerST
SeuratProject	4342	2057	SeuratProject	1	40	28	4842	2338	3	3	9
SeuratProject	25344	5231	SeuratProject	1	57	39	6445	2956	10	10	0
SeuratProject	5361	2290	SeuratProject	1	23	51	3216	3570	3	3	9
SeuratProject	4578	2037	SeuratProject	1	77	91	8304	5810	3	3	7
SeuratProject	4095	1904	SeuratProject	1	44	4	5237	1036	3	3	2
SeuratProject	11421	3927	SeuratProject	1	52	106	5926	6597	3	6	8
SeuratProject	2483	1357	SeuratProject	1	74	90	8021	5752	3	3	7
SeuratProject	8102	3277	SeuratProject	1	70	86	7644	5530	3	3	7
SeuratProject	2497	1287	SeuratProject	1	77	53	8329	3741	3	3	7
SeuratProject	6356	2560	SeuratProject	1	10	20	2006	1867	3	3	9
SeuratProject	4037	1826	SeuratProject	1	60	24	6739	2143	3	3	2
SeuratProject	5091	2016	SeuratProject	1	72	26	7874	2266	3	8	4
SeuratProject	3347	1567	SeuratProject	1	77	25	8348	2217	3	3	4
SeuratProject	3786	1830	SeuratProject	1	16	44	2558	3180	3	3	2
SeuratProject	12024	4405	SeuratProject	1	50	106	5737	6595	3	3	5
SeuratProject	9314	2795	SeuratProject	1	69	29	7588	2426	3	8	4
SeuratProject	6568	2581	SeuratProject	1	31	39	3982	2926	3	3	0
SeuratProject	9820	3341	SeuratProject	1	38	12	4663	1464	3	3	6
SeuratProject	9182	3617	SeuratProject	1	14	16	2387	1654	3	3	5
SeuratProject	6212	2633	SeuratProject	1	41	19	4943	1849	3	3	4
SeuratProject	7331	3035	SeuratProject	1	34	24	4276	2113	3	3	9
SeuratProject	1482	806	SeuratProject	1	76	72	8222	4775	3	3	7
SeuratProject	5626	2242	SeuratProject	1	63	109	6966	6773	3	3	3
SeuratProject	3018	1440	SeuratProject	1	50	56	5770	3873	3	3	2
SeuratProject	3951	1693	SeuratProject	1	17	27	2664	2256	3	3	2
SeuratProject	4318	2006	SeuratProject	1	44	18	5227	1798	3	3	9
SeuratProject	5125	2160	SeuratProject	1	49	71	5665	4689	3	3	4
SeuratProject	13105	3558	SeuratProject	1	61	5	6846	1110	3	10	6
SeuratProject	10119	3646	SeuratProject	1	29	125	3735	7605	3	3	3
SeuratProject	20137	5325	SeuratProject	1	22	22	3141	1990	5	5	0
SeuratProject	3902	1772	SeuratProject	1	16	14	2578	1548	3	3	2
SeuratProject	10477	3743	SeuratProject	1	33	21	4183	1948	3	3	5
SeuratProject	8419	3371	SeuratProject	1	57	111	6396	6875	3	3	5
SeuratProject	12642	4307	SeuratProject	1	54	26	6169	2245	3	3	0
SeuratProject	17002	5281	SeuratProject	1	46	112	5354	6917	3	3	5
SeuratProject	8416	3349	SeuratProject	1	55	127	6196	7744	3	3	10
SeuratProject	30529	6474	SeuratProject	1	37	101	4509	6308	5	3	0
SeuratProject	3316	1561	SeuratProject	1	38	20	4658	1900	3	3	2
SeuratProject	4415	2009	SeuratProject	1	36	76	4431	4946	3	3	1
SeuratProject	8385	3041	SeuratProject	1	45	123	5252	7514	3	3	9
SeuratProject	5660	2290	SeuratProject	1	28	26	3707	2215	3	6	0
SeuratProject	11376	4017	SeuratProject	1	69	107	7536	6672	3	3	3
SeuratProject	7121	2749	SeuratProject	1	56	66	6332	4425	3	3	8
SeuratProject	6096	2604	SeuratProject	1	54	12	6178	1483	3	3	8
SeuratProject	9072	3534	SeuratProject	1	13	55	2266	3776	3	3	5
SeuratProject	9556	3751	SeuratProject	1	45	119	5254	7297	3	3	10
SeuratProject	5220	2276	SeuratProject	1	43	7	5140	1198	3	3	2
SeuratProject	11635	3387	SeuratProject	1	39	9	4760	1302	3	3	6
SeuratProject	16469	3961	SeuratProject	1	63	3	7037	1004	10	10	6
SeuratProject	4079	1741	SeuratProject	1	51	45	5872	3276	3	3	0
SeuratProject	11717	3936	SeuratProject	1	32	26	4085	2219	3	3	0
SeuratProject	3130	1473	SeuratProject	1	30	22	3899	1999	3	6	0
SeuratProject	17371	4847	SeuratProject	1	45	63	5292	4249	3	3	3
SeuratProject	3908	1889	SeuratProject	1	71	69	7750	4605	3	3	7
SeuratProject	7951	3213	SeuratProject	1	74	14	8071	1615	3	3	8
SeuratProject	14560	4685	SeuratProject	1	63	99	6973	6229	3	6	5
SeuratProject	5369	2262	SeuratProject	1	47	35	5500	2727	3	3	6
SeuratProject	7480	3089	SeuratProject	1	27	113	3554	6949	3	3	1
SeuratProject	7339	2753	SeuratProject	1	49	127	5628	7737	3	3	4
SeuratProject	2273	1142	SeuratProject	1	24	32	3324	2537	3	3	2
SeuratProject	4828	2037	SeuratProject	1	58	56	6528	3883	3	3	2
SeuratProject	6875	2756	SeuratProject	1	35	111	4313	6850	3	3	1
SeuratProject	7942	3114	SeuratProject	1	14	56	2360	3831	3	3	0
SeuratProject	3849	1542	SeuratProject	1	47	11	5516	1420	3	6	4
SeuratProject	7914	2816	SeuratProject	1	16	52	2553	3616	3	3	6
SeuratProject	1703	932	SeuratProject	1	32	76	4052	4941	3	3	1
SeuratProject	5491	2020	SeuratProject	1	70	20	7689	1937	3	8	4
SeuratProject	9616	3555	SeuratProject	1	36	86	4424	5490	3	3	1
SeuratProject	4319	1919	SeuratProject	1	38	32	4650	2553	3	3	4
SeuratProject	9391	3206	SeuratProject	1	38	114	4595	7016	3	3	0
SeuratProject	5626	2568	SeuratProject	1	77	85	8308	5483	3	3	7
SeuratProject	23372	4951	SeuratProject	1	56	42	6348	3118	10	10	0
SeuratProject	2235	1062	SeuratProject	1	33	77	4146	4997	3	3	1
SeuratProject	33854	6224	SeuratProject	1	12	34	2186	2632	3	10	0
SeuratProject	6177	2608	SeuratProject	1	60	96	6691	6062	3	3	8
SeuratProject	14193	4704	SeuratProject	1	60	104	6685	6498	3	3	5
SeuratProject	17069	5168	SeuratProject	1	53	27	6074	2298	3	6	0
SeuratProject	4998	1973	SeuratProject	1	68	14	7503	1608	3	6	4
SeuratProject	5970	2413	SeuratProject	1	36	120	4401	7341	3	3	6
SeuratProject	3878	1799	SeuratProject	1	12	48	2176	3394	3	3	2
SeuratProject	9301	3379	SeuratProject	1	24	106	3274	6565	3	3	9
SeuratProject	4695	1850	SeuratProject	1	48	36	5594	2782	3	3	2
SeuratProject	2629	1250	SeuratProject	1	40	22	4846	2011	3	3	4
SeuratProject	1485	858	SeuratProject	1	76	46	8239	3359	3	3	4
SeuratProject	2891	1482	SeuratProject	1	42	68	5004	4517	3	3	1
SeuratProject	3631	1703	SeuratProject	1	52	114	5921	7033	3	3	4
SeuratProject	33618	6425	SeuratProject	1	49	89	5653	5668	10	10	0
SeuratProject	2805	1458	SeuratProject	1	77	83	8309	5374	3	3	7
SeuratProject	4077	1811	SeuratProject	1	51	33	5880	2623	3	3	2
SeuratProject	7201	2245	SeuratProject	1	16	32	2566	2527	3	3	2
SeuratProject	5768	2230	SeuratProject	1	63	119	6959	7318	3	3	6
SeuratProject	26820	6467	SeuratProject	1	22	126	3071	7651	5	5	0
SeuratProject	34104	6626	SeuratProject	1	27	49	3596	3465	9	4	0
SeuratProject	9926	3500	SeuratProject	1	36	88	4423	5599	3	3	5
SeuratProject	27696	6069	SeuratProject	1	55	81	6227	5240	10	3	0
SeuratProject	12426	4278	SeuratProject	1	55	45	6251	3280	3	3	0
SeuratProject	9562	3220	SeuratProject	1	60	10	6748	1381	3	3	3
SeuratProject	3657	1609	SeuratProject	1	62	52	6909	3670	3	3	2
SeuratProject	8313	3082	SeuratProject	1	19	77	2820	4980	3	3	5
SeuratProject	8635	3381	SeuratProject	1	37	111	4502	6852	3	3	1
SeuratProject	6100	2475	SeuratProject	1	62	24	6928	2145	3	3	2
SeuratProject	3869	1923	SeuratProject	1	29	69	3772	4556	3	3	1
SeuratProject	7252	2895	SeuratProject	1	68	68	7467	4548	3	3	7
SeuratProject	18287	4904	SeuratProject	1	62	92	6883	5847	6	3	0
SeuratProject	5947	2230	SeuratProject	1	65	3	7226	1006	3	3	1
SeuratProject	24729	4831	SeuratProject	1	17	35	2659	2692	10	10	0
SeuratProject	6312	2458	SeuratProject	1	28	102	3656	6352	3	3	1
SeuratProject	3037	1455	SeuratProject	1	27	97	3564	6078	3	3	1
SeuratProject	5890	2272	SeuratProject	1	60	122	6673	7478	3	3	6
SeuratProject	6381	2341	SeuratProject	1	10	30	1999	2411	3	3	6
SeuratProject	16387	4994	SeuratProject	1	33	33	4175	2602	3	3	0
SeuratProject	5362	2240	SeuratProject	1	67	13	7409	1553	3	3	8
SeuratProject	4736	1948	SeuratProject	1	38	8	4666	1247	3	3	6
SeuratProject	4092	1937	SeuratProject	1	62	96	6880	6065	3	3	4
SeuratProject	12277	4053	SeuratProject	1	15	71	2445	4649	3	3	5
SeuratProject	12042	3989	SeuratProject	1	18	74	2727	4816	3	3	3
SeuratProject	5756	2253	SeuratProject	1	57	59	6431	4045	3	3	2
SeuratProject	32509	7051	SeuratProject	1	41	85	4898	5441	5	3	0
SeuratProject	18557	5376	SeuratProject	1	32	10	4096	1348	3	3	3
SeuratProject	4818	1960	SeuratProject	1	70	38	7676	2917	3	3	2
SeuratProject	10129	3530	SeuratProject	1	23	73	3202	4767	3	3	1
SeuratProject	11565	3490	SeuratProject	1	67	27	7400	2315	3	8	3
SeuratProject	5074	2169	SeuratProject	1	52	26	5980	2243	3	3	4
SeuratProject	8742	3497	SeuratProject	1	34	36	4268	2766	3	3	5
SeuratProject	6839	2866	SeuratProject	1	53	61	6051	4149	3	3	9
SeuratProject	12842	4338	SeuratProject	1	37	85	4519	5437	3	3	5
SeuratProject	8911	3527	SeuratProject	1	23	71	3203	4658	3	5	1
SeuratProject	7715	3173	SeuratProject	1	45	61	5293	4140	3	3	4
SeuratProject	5729	2287	SeuratProject	1	71	33	7775	2646	3	8	2
SeuratProject	2265	1165	SeuratProject	1	75	93	8113	5916	3	3	1
SeuratProject	14307	4587	SeuratProject	1	35	9	4381	1297	3	3	0
SeuratProject	6062	2515	SeuratProject	1	8	20	1816	1865	3	3	4
SeuratProject	9007	3100	SeuratProject	1	32	14	4093	1566	6	6	9
SeuratProject	16236	4841	SeuratProject	1	26	50	3501	3519	3	3	0
SeuratProject	4868	1992	SeuratProject	1	39	113	4690	6963	3	3	1
SeuratProject	9977	3145	SeuratProject	1	29	43	3790	3141	6	6	0
SeuratProject	6897	2840	SeuratProject	1	59	69	6614	4591	3	3	1
SeuratProject	9065	3446	SeuratProject	1	37	41	4549	3042	3	3	3
SeuratProject	4523	2124	SeuratProject	1	40	24	4844	2120	3	3	4
SeuratProject	5060	2157	SeuratProject	1	29	67	3774	4448	3	3	4
SeuratProject	8494	3283	SeuratProject	1	36	114	4405	7014	3	3	10
SeuratProject	9161	3601	SeuratProject	1	36	62	4440	4184	3	3	10
SeuratProject	4333	1987	SeuratProject	1	70	8	7697	1284	3	3	8
SeuratProject	3734	1833	SeuratProject	1	4	16	1440	1642	3	3	2
SeuratProject	6607	2704	SeuratProject	1	71	51	7762	3626	3	3	7
SeuratProject	5903	2443	SeuratProject	1	58	94	6502	5951	3	3	8
SeuratProject	3399	1562	SeuratProject	1	75	97	8111	6134	3	3	2
SeuratProject	16260	4821	SeuratProject	1	61	47	6818	3396	3	3	0
SeuratProject	4131	1458	SeuratProject	1	71	15	7787	1666	3	3	4
SeuratProject	12227	4237	SeuratProject	1	69	61	7566	4168	3	3	7
SeuratProject	11871	4082	SeuratProject	1	43	15	5135	1633	3	3	8
SeuratProject	30946	6364	SeuratProject	1	19	73	2823	4763	8	3	3
SeuratProject	6955	2863	SeuratProject	1	55	109	6208	6764	3	3	9
SeuratProject	4233	2007	SeuratProject	1	72	48	7859	3464	3	3	1
SeuratProject	9438	3560	SeuratProject	1	58	50	6532	3556	3	3	6
SeuratProject	9594	3536	SeuratProject	1	25	95	3376	5967	3	3	1
SeuratProject	9221	3201	SeuratProject	1	58	6	6561	1161	3	6	4
SeuratProject	3051	1428	SeuratProject	1	41	33	4933	2611	3	3	4
SeuratProject	5875	2428	SeuratProject	1	50	96	5743	6051	3	3	6
SeuratProject	16378	5046	SeuratProject	1	49	49	5680	3491	5	5	0
SeuratProject	3210	1432	SeuratProject	1	72	20	7878	1939	3	3	4
SeuratProject	6524	2501	SeuratProject	1	14	70	2351	4593	3	6	8
SeuratProject	2895	1366	SeuratProject	1	47	15	5513	1638	3	3	2
SeuratProject	2982	1514	SeuratProject	1	74	70	8034	4663	3	3	7
SeuratProject	3364	1581	SeuratProject	1	72	8	7886	1286	3	3	4
SeuratProject	9465	3715	SeuratProject	1	66	14	7314	1606	3	3	10
SeuratProject	10862	3856	SeuratProject	1	33	35	4174	2710	3	3	0
SeuratProject	5150	1930	SeuratProject	1	62	22	6930	2037	3	3	3
SeuratProject	5890	2238	SeuratProject	1	62	20	6931	1928	3	3	3
SeuratProject	5046	2085	SeuratProject	1	63	57	7001	3943	3	3	1
SeuratProject	2832	1210	SeuratProject	1	73	29	7967	2430	3	3	4
SeuratProject	6318	2694	SeuratProject	1	43	95	5081	5988	3	3	8
SeuratProject	12099	4159	SeuratProject	1	46	94	5366	5937	3	3	10
SeuratProject	14410	4565	SeuratProject	1	36	42	4454	3095	3	3	5
SeuratProject	5024	2211	SeuratProject	1	48	12	5610	1476	3	3	8
SeuratProject	2297	1161	SeuratProject	1	75	27	8157	2324	3	3	2
SeuratProject	4128	1760	SeuratProject	1	33	109	4125	6738	3	3	1
SeuratProject	2611	1250	SeuratProject	1	43	61	5104	4137	3	3	4
SeuratProject	8990	3247	SeuratProject	1	72	98	7826	6185	3	3	6
SeuratProject	3241	1562	SeuratProject	1	29	73	3770	4774	3	3	1
SeuratProject	3673	1652	SeuratProject	1	45	7	5329	1200	3	3	2
SeuratProject	6409	2527	SeuratProject	1	64	88	7075	5631	3	3	10
SeuratProject	21254	5800	SeuratProject	1	56	104	6306	6493	8	3	3
SeuratProject	7419	2667	SeuratProject	1	42	116	4972	7130	3	3	8
SeuratProject	32797	6919	SeuratProject	1	23	25	3234	2154	5	5	0
SeuratProject	8901	3381	SeuratProject	1	12	46	2178	3285	3	3	5
SeuratProject	11635	3989	SeuratProject	1	17	67	2637	4434	3	3	5
SeuratProject	14329	4642	SeuratProject	1	23	117	3172	7162	3	3	5
SeuratProject	4970	2160	SeuratProject	1	28	118	3645	7223	3	3	1
SeuratProject	8799	3289	SeuratProject	1	14	22	2383	1981	3	3	10
SeuratProject	4042	2024	SeuratProject	1	29	71	3771	4665	3	3	1
SeuratProject	17409	4987	SeuratProject	1	38	78	4619	5057	3	3	6
SeuratProject	77103	6970	SeuratProject	1	64	60	7093	4107	9	2	0
SeuratProject	4376	1802	SeuratProject	1	45	35	5311	2724	3	3	2
SeuratProject	6971	2810	SeuratProject	1	55	29	6262	2409	3	3	8
SeuratProject	3844	1590	SeuratProject	1	10	38	1994	2847	3	3	0
SeuratProject	2477	1291	SeuratProject	1	27	85	3572	5425	3	3	4
SeuratProject	10972	3862	SeuratProject	1	37	93	4514	5872	3	3	3
SeuratProject	6414	2470	SeuratProject	1	43	117	5066	7186	3	3	1
SeuratProject	4492	2111	SeuratProject	1	40	48	4828	3426	3	3	2
SeuratProject	8034	3284	SeuratProject	1	66	10	7316	1388	3	3	1
SeuratProject	5594	2435	SeuratProject	1	66	88	7264	5634	3	3	10
SeuratProject	1662	817	SeuratProject	1	7	35	1712	2680	3	3	2
SeuratProject	4660	2034	SeuratProject	1	72	54	7855	3790	3	3	1
SeuratProject	31552	5947	SeuratProject	1	38	50	4638	3533	5	3	0
SeuratProject	15486	4568	SeuratProject	1	66	40	7296	3021	3	8	1
SeuratProject	2376	1190	SeuratProject	1	74	64	8038	4337	3	3	7
SeuratProject	6252	2520	SeuratProject	1	46	24	5413	2127	3	3	5
SeuratProject	11859	4136	SeuratProject	1	58	12	6557	1488	3	3	5
SeuratProject	13160	4478	SeuratProject	1	56	62	6334	4207	3	3	3
SeuratProject	4856	2003	SeuratProject	1	57	73	6422	4807	3	3	4
SeuratProject	2457	1144	SeuratProject	1	75	25	8159	2215	3	3	4
SeuratProject	9183	3440	SeuratProject	1	27	37	3604	2812	3	3	0
SeuratProject	3846	1685	SeuratProject	1	23	33	3228	2590	3	3	0
SeuratProject	18991	4620	SeuratProject	1	28	44	3695	3194	9	4	0
SeuratProject	17316	5075	SeuratProject	1	26	28	3516	2321	3	5	0
SeuratProject	14543	4602	SeuratProject	1	39	87	4708	5548	3	3	0
SeuratProject	5644	1935	SeuratProject	1	68	32	7491	2588	3	8	3
SeuratProject	8373	2680	SeuratProject	1	39	99	4700	6201	6	6	2
SeuratProject	4911	2196	SeuratProject	1	25	113	3364	6947	3	3	1
SeuratProject	10726	3858	SeuratProject	1	52	102	5929	6380	3	3	8
SeuratProject	5665	2412	SeuratProject	1	28	116	3646	7114	3	3	1
SeuratProject	8277	3366	SeuratProject	1	67	89	7358	5689	3	3	10
SeuratProject	2871	1438	SeuratProject	1	40	66	4816	4406	3	3	1
SeuratProject	7248	2807	SeuratProject	1	27	57	3591	3901	3	3	3
SeuratProject	5376	2324	SeuratProject	1	39	17	4754	1738	3	3	6
SeuratProject	4871	2227	SeuratProject	1	6	18	1628	1754	3	3	4
SeuratProject	4749	2311	SeuratProject	1	74	8	8075	1289	3	3	2
SeuratProject	5254	2083	SeuratProject	1	59	51	6626	3612	3	3	6
SeuratProject	10832	3872	SeuratProject	1	65	89	7169	5687	3	3	8
SeuratProject	7864	3039	SeuratProject	1	67	11	7410	1444	3	6	1
SeuratProject	31567	4868	SeuratProject	1	24	20	3332	1883	6	5	0
SeuratProject	17319	5238	SeuratProject	1	39	83	4710	5330	3	3	5
SeuratProject	3345	1533	SeuratProject	1	73	45	7956	3301	3	3	7
SeuratProject	8353	3249	SeuratProject	1	38	122	4589	7452	3	3	1
SeuratProject	35704	7255	SeuratProject	1	58	104	6496	6495	8	3	0
SeuratProject	4696	2314	SeuratProject	1	43	73	5096	4791	3	3	1
SeuratProject	3489	1771	SeuratProject	1	41	27	4937	2284	3	3	2
SeuratProject	9887	3864	SeuratProject	1	45	117	5256	7188	3	3	5
SeuratProject	4845	1935	SeuratProject	1	64	96	7069	6067	3	3	4
SeuratProject	8741	3337	SeuratProject	1	24	12	3337	1448	3	3	5
SeuratProject	8776	3482	SeuratProject	1	59	81	6606	5245	3	3	10
SeuratProject	23027	5128	SeuratProject	1	52	20	5984	1916	6	3	0
SeuratProject	4187	1836	SeuratProject	1	56	24	6360	2138	3	3	9
SeuratProject	4103	1807	SeuratProject	1	50	54	5772	3764	3	3	4
SeuratProject	15896	4611	SeuratProject	1	21	75	3011	4874	3	3	0
SeuratProject	4781	1907	SeuratProject	1	12	16	2198	1652	3	3	9
SeuratProject	7384	2886	SeuratProject	1	43	97	5080	6097	3	6	4
SeuratProject	2440	1276	SeuratProject	1	28	80	3670	5154	3	3	1
SeuratProject	3386	1713	SeuratProject	1	72	84	7835	5423	3	3	7
SeuratProject	6390	2697	SeuratProject	1	30	118	3834	7225	3	3	1
SeuratProject	14099	4211	SeuratProject	1	62	118	6865	7262	3	3	0
SeuratProject	9544	3699	SeuratProject	1	70	2	7701	957	3	3	5
SeuratProject	26690	5718	SeuratProject	1	27	51	3595	3574	5	2	0
SeuratProject	13028	4140	SeuratProject	1	38	48	4639	3424	3	3	0
SeuratProject	12713	3999	SeuratProject	1	39	101	4698	6310	3	3	5
SeuratProject	25137	5258	SeuratProject	1	14	36	2374	2743	10	10	0
SeuratProject	4277	1749	SeuratProject	1	19	31	2851	2476	3	3	0
SeuratProject	3055	1518	SeuratProject	1	38	60	4631	4077	3	3	4
SeuratProject	5150	2304	SeuratProject	1	21	45	3031	3241	3	3	0
SeuratProject	8582	3351	SeuratProject	1	33	37	4173	2819	3	3	5
SeuratProject	4474	2075	SeuratProject	1	48	98	5553	6157	3	3	1
SeuratProject	6161	2358	SeuratProject	1	25	47	3408	3354	3	3	0
SeuratProject	14883	3898	SeuratProject	1	59	43	6631	3176	10	10	6
SeuratProject	6509	2713	SeuratProject	1	66	52	7288	3674	3	3	1
SeuratProject	2769	1308	SeuratProject	1	42	30	5030	2449	3	3	4
SeuratProject	4024	1824	SeuratProject	1	18	42	2749	3074	3	3	0
SeuratProject	4145	1871	SeuratProject	1	66	104	7253	6505	3	3	3
SeuratProject	10528	3611	SeuratProject	1	63	117	6961	7209	3	3	0
SeuratProject	5398	2191	SeuratProject	1	14	50	2365	3505	3	3	2
SeuratProject	1964	1027	SeuratProject	1	73	77	7935	5043	3	3	7
SeuratProject	3464	1752	SeuratProject	1	31	85	3951	5430	3	3	1
SeuratProject	17564	4252	SeuratProject	1	58	48	6533	3447	10	10	0
SeuratProject	2414	1234	SeuratProject	1	76	52	8235	3686	3	3	1
SeuratProject	2718	1389	SeuratProject	1	71	71	7749	4714	3	3	7
SeuratProject	4040	1790	SeuratProject	1	42	6	5046	1142	3	3	2
SeuratProject	10111	3631	SeuratProject	1	54	60	6146	4096	3	3	8
SeuratProject	1972	1043	SeuratProject	1	39	67	4721	4459	3	3	1
SeuratProject	7838	2432	SeuratProject	1	30	34	3891	2652	6	6	0
SeuratProject	5760	2407	SeuratProject	1	19	17	2860	1714	3	3	9
SeuratProject	11379	4148	SeuratProject	1	60	80	6701	5191	3	3	10
SeuratProject	7082	2603	SeuratProject	1	70	22	7687	2046	3	8	1
SeuratProject	3898	1903	SeuratProject	1	77	29	8346	2435	3	3	9
SeuratProject	5988	2563	SeuratProject	1	52	66	5953	4420	3	3	8
SeuratProject	10119	3451	SeuratProject	1	54	108	6114	6708	3	3	9
SeuratProject	5547	2023	SeuratProject	1	12	28	2190	2305	3	3	0
SeuratProject	9091	3510	SeuratProject	1	32	94	4040	5921	3	3	1
SeuratProject	12298	3639	SeuratProject	1	35	59	4347	4019	3	10	6
SeuratProject	4734	2133	SeuratProject	1	67	49	7385	3512	3	3	4
SeuratProject	9805	3728	SeuratProject	1	28	112	3649	6896	3	3	1
SeuratProject	4701	2005	SeuratProject	1	43	105	5074	6532	3	3	2
SeuratProject	6050	2480	SeuratProject	1	59	93	6598	5898	3	3	4
SeuratProject	8833	3379	SeuratProject	1	46	110	5355	6808	3	3	10
SeuratProject	2637	1258	SeuratProject	1	71	9	7791	1339	3	3	4
SeuratProject	2838	1276	SeuratProject	1	70	12	7694	1502	3	3	1
SeuratProject	15153	5228	SeuratProject	1	47	105	5453	6537	3	3	3
SeuratProject	7347	2782	SeuratProject	1	45	65	5291	4357	3	3	3
SeuratProject	22812	4853	SeuratProject	1	49	91	5652	5777	10	10	6
SeuratProject	2760	1296	SeuratProject	1	19	15	2862	1605	3	3	0
SeuratProject	7862	3135	SeuratProject	1	23	59	3211	4005	3	3	9
SeuratProject	6360	2517	SeuratProject	1	32	56	4065	3852	3	3	6
SeuratProject	10413	3832	SeuratProject	1	14	18	2386	1763	3	3	5
SeuratProject	3006	1486	SeuratProject	1	41	55	4918	3808	3	3	4
SeuratProject	3130	1530	SeuratProject	1	69	75	7557	4930	3	3	7
SeuratProject	4879	2285	SeuratProject	1	32	86	4045	5485	3	3	1
SeuratProject	5631	2494	SeuratProject	1	56	114	6300	7037	3	3	9
SeuratProject	16090	4939	SeuratProject	1	43	83	5089	5335	3	3	3
SeuratProject	2487	1334	SeuratProject	1	75	77	8124	5046	3	3	7
SeuratProject	1967	1038	SeuratProject	1	26	80	3481	5152	3	3	1
SeuratProject	12995	4478	SeuratProject	1	58	126	6481	7693	3	3	3
SeuratProject	27339	6383	SeuratProject	1	20	118	2887	7213	8	3	0
SeuratProject	11175	3484	SeuratProject	1	63	51	7005	3616	3	3	3
SeuratProject	7547	3008	SeuratProject	1	35	23	4372	2060	3	3	8
SeuratProject	5105	2234	SeuratProject	1	42	36	5026	2775	3	3	4
SeuratProject	6305	2450	SeuratProject	1	49	39	5687	2947	3	3	2
SeuratProject	7843	2919	SeuratProject	1	17	31	2661	2474	3	3	9
SeuratProject	11167	4048	SeuratProject	1	30	98	3848	6136	3	3	5
SeuratProject	3459	1641	SeuratProject	1	24	98	3279	6129	3	3	1
SeuratProject	4299	1613	SeuratProject	1	9	29	1905	2356	3	3	0
SeuratProject	3653	1763	SeuratProject	1	39	25	4749	2173	3	3	2
SeuratProject	38807	6050	SeuratProject	1	66	30	7303	2477	9	8	0
SeuratProject	1699	878	SeuratProject	1	73	75	7936	4934	3	3	7
SeuratProject	8126	3236	SeuratProject	1	66	2	7322	953	3	3	10
SeuratProject	4493	1880	SeuratProject	1	11	23	2098	2032	3	3	8
SeuratProject	8048	2505	SeuratProject	1	70	28	7683	2373	3	8	3
SeuratProject	2893	1381	SeuratProject	1	75	55	8139	3848	3	3	7
SeuratProject	7484	3083	SeuratProject	1	68	50	7479	3568	3	3	10
SeuratProject	5926	2416	SeuratProject	1	22	68	3110	4494	3	6	1
SeuratProject	5134	2431	SeuratProject	1	67	87	7360	5581	3	3	1
SeuratProject	11471	3823	SeuratProject	1	32	54	4067	3743	6	6	0
SeuratProject	8743	3252	SeuratProject	1	23	125	3167	7598	3	3	3
SeuratProject	6609	2847	SeuratProject	1	71	1	7796	904	3	3	8
SeuratProject	23733	5966	SeuratProject	1	30	14	3904	1564	8	3	9
SeuratProject	11232	3158	SeuratProject	1	47	51	5489	3598	3	10	0
SeuratProject	3918	1736	SeuratProject	1	11	49	2081	3447	3	3	0
SeuratProject	24216	6301	SeuratProject	1	20	20	2953	1879	5	5	0
SeuratProject	10972	3786	SeuratProject	1	71	111	7722	6892	3	5	3
SeuratProject	5515	2348	SeuratProject	1	65	77	7177	5034	3	3	7
SeuratProject	4171	1619	SeuratProject	1	63	25	7022	2201	3	3	4
SeuratProject	6880	2714	SeuratProject	1	34	96	4228	6032	3	3	1
SeuratProject	15758	4201	SeuratProject	1	54	22	6172	2027	3	3	3
SeuratProject	3630	1701	SeuratProject	1	56	76	6325	4969	3	3	2
SeuratProject	5206	2129	SeuratProject	1	16	62	2546	4160	3	3	1
SeuratProject	4942	2113	SeuratProject	1	41	125	4872	7619	3	3	4
SeuratProject	3528	1740	SeuratProject	1	40	56	4823	3862	3	3	2
SeuratProject	6074	2516	SeuratProject	1	63	55	7002	3834	3	3	1
SeuratProject	3601	1570	SeuratProject	1	72	90	7831	5750	3	3	1
SeuratProject	1942	1078	SeuratProject	1	40	74	4811	4841	3	3	4
SeuratProject	2093	1085	SeuratProject	1	39	31	4745	2500	3	3	2
SeuratProject	13732	4103	SeuratProject	1	43	77	5093	5008	3	10	0
SeuratProject	14123	4643	SeuratProject	1	9	19	1912	1812	3	3	5
SeuratProject	7541	2578	SeuratProject	1	62	28	6925	2363	3	3	6
SeuratProject	17775	4239	SeuratProject	1	48	120	5538	7355	10	10	6
SeuratProject	7312	3002	SeuratProject	1	47	101	5456	6319	3	3	9
